Date,Beat,BlockRange,StreetName,Offense Type,Premise,Offenses,Hour,address,lat_lon
2017-01-15,15E40,8400-8499,BARTELL,Theft,Apartment Parking Lot,1.0,16,8400-8499 BARTELL,
2017-01-15,2A30,900-999,14TH,Theft,Residence or House,1.0,17,900-999 14TH,
2017-01-15,18F30,5900-5999,WESTHEIMER,Aggravated Assault,Restaurant or Cafeteria Parking Lot,1.0,2,5900-5999 WESTHEIMER,
2017-01-15,18F30,6100-6199,WINSOME,Theft,Apartment,1.0,8,6100-6199 WINSOME,
2017-01-15,6B40,1400-1499,GULF BANK,Theft,Residence or House,1.0,14,1400-1499 GULF BANK,
2017-01-15,6B40,1500-1599,WINTER BAY,Theft,Driveway,1.0,14,1500-1599 WINTER BAY,
2017-01-15,18F30,2800-2899,CHIMNEY ROCK,Theft,Restaurant or Cafeteria,1.0,18,2800-2899 CHIMNEY ROCK,
2017-01-15,6B40,8900-8999,INDIAN RIVER,Burglary,Residence or House,1.0,6,8900-8999 INDIAN RIVER,
2017-01-15,18F30,6000-6099,RICHMOND,Theft,Restaurant or Cafeteria,1.0,18,6000-6099 RICHMOND,
2017-01-15,18F30,6300-6399,SKYLINE,Robbery,"Road, Street, or Sidewalk",1.0,21,6300-6399 SKYLINE,
2017-01-15,18F30,5800-5899,WESTHEIMER,Theft,"Other, Unknown, or Not Listed",1.0,11,5800-5899 WESTHEIMER,
2017-01-15,18F30,5900-5999,PINE FOREST,Theft,Driveway,1.0,9,5900-5999 PINE FOREST,
2017-01-15,2A30,700-799,LOOP,Theft,Service or Gas Station,1.0,20,700-799 LOOP,
2017-01-15,3B40,4100-4199,SHEPHERD,Robbery,Drug Store or Medical Supply,1.0,18,4100-4199 SHEPHERD,
2017-01-15,15E10,5000-5099,LYMBAR,Aggravated Assault,Residence or House,1.0,18,5000-5099 LYMBAR,
2017-01-15,15E10,500-599,MEYERLAND PLAZA,Theft,Strip Business Center Parking Lot,1.0,17,500-599 MEYERLAND PLAZA,
2017-01-15,5F20,3000-3099,BINGLE,Theft,Miscellaneous Business (Non-Specific),1.0,12,3000-3099 BINGLE,
2017-01-15,20G50,700-799,BATESWOOD,Aggravated Assault,Apartment,1.0,0,700-799 BATESWOOD,
2017-01-15,18F40,2700-2799,DUNVALE,Theft,Grocery Store or Supermarket,1.0,9,2700-2799 DUNVALE,
2017-01-15,2A30,300-399,QUINN,Theft,"Road, Street, or Sidewalk",1.0,12,300-399 QUINN,
2017-01-15,2A30,1200-1299,NICHOLSON,Burglary,Residence or House,1.0,23,1200-1299 NICHOLSON,
2017-01-15,20G10,9800-9899,RICHMOND,Theft,Apartment Parking Lot,1.0,12,9800-9899 RICHMOND,
2017-01-15,15E40,8300-8399,EL MUNDO,Theft,Residence or House,1.0,16,8300-8399 EL MUNDO,
2017-01-15,15E40,2800-2899,BARTELL,Aggravated Assault,Apartment,1.0,23,2800-2899 BARTELL,
2017-01-15,15E40,8200-8299,KIRBY,Theft,Miscellaneous Business (Non-Specific),1.0,19,8200-8299 KIRBY,
2017-01-15,10H60,3300-3399,OZARK,Aggravated Assault,"Vacant Single Occ Resd(House,Townhs,Dplex)",1.0,6,3300-3399 OZARK,
2017-01-15,15E40,8100-8199,KIRBY,Theft,Grocery Store or Supermarket,1.0,19,8100-8199 KIRBY,
2017-01-15,15E30,3200-3299,LOOP,Burglary,"Hotel, Motel, Inn, Etc.",1.0,19,3200-3299 LOOP,
2017-01-15,15E30,4100-4199,WOODHAVEN,AutoTheft,Driveway,1.0,6,4100-4199 WOODHAVEN,
2017-01-15,18F40,7500-7599,MIDDLEWOOD,AutoTheft,Driveway,1.0,9,7500-7599 MIDDLEWOOD,
2017-01-15,15E20,5800-5899,AIRPORT,Theft,Restaurant or Cafeteria,1.0,5,5800-5899 AIRPORT,
2017-01-15,15E20,10300-10399,POST OAK,Theft,Grocery Store or Supermarket,1.0,4,10300-10399 POST OAK,
2017-01-15,18F40,8700-8799,WOODWAY,Aggravated Assault,Apartment,1.0,13,8700-8799 WOODWAY,
2017-01-15,15E40,7700-7799,MAIN,Theft,"Hotel, Motel, Inn, Etc.",1.0,18,7700-7799 MAIN,
2017-01-15,5F30,12900-12999,NORTHWEST,AutoTheft,"Theatres, Dinner Theaters, Auditoriums",1.0,15,12900-12999 NORTHWEST,
2017-01-15,14D40,12300-12399,MARTIN LUTHER KING,Theft,Convenience Store,1.0,12,12300-12399 MARTIN LUTHER KING,
2017-01-15,17E40,10300-10399,SANDPIPER,AutoTheft,Apartment Parking Lot,1.0,7,10300-10399 SANDPIPER,
2017-01-15,11H10,100-199,78TH,Aggravated Assault,Bar or Night Club Parking Lot,1.0,19,100-199 78TH,
2017-01-15,11H10,2300-2399,WAYSIDE,Theft,Grocery Store or Supermarket,1.0,14,2300-2399 WAYSIDE,
2017-01-15,14D30,6700-6799,KIRBYVILLE,Burglary,Miscellaneous Business (Non-Specific),1.0,9,6700-6799 KIRBYVILLE,
2017-01-15,14D20,4300-4399,REED,Aggravated Assault,Residence or House,1.0,13,4300-4399 REED,
2017-01-15,14D20,8000-8099,WOODWARD,Theft,Driveway,1.0,10,8000-8099 WOODWARD,
2017-01-15,17E30,8800-8899,KENNARD,Aggravated Assault,Residence or House,1.0,16,8800-8899 KENNARD,
2017-01-15,4F30,11900-11999,KATY,Burglary,Rental Storage Facility,1.0,13,11900-11999 KATY,
2017-01-15,19G10,9300-9399,WOODFAIR,Aggravated Assault,Apartment,1.0,0,9300-9399 WOODFAIR,
2017-01-15,17E30,10200-10299,BELLFORT,AutoTheft,Apartment,1.0,7,10200-10299 BELLFORT,
2017-01-15,16E10,11900-11999,KIRBY,Theft,Hospital Parking Lot,1.0,14,11900-11999 KIRBY,
2017-01-15,1A50,4400-4499,WESTHEIMER,Theft,Clothing Store,1.0,17,4400-4499 WESTHEIMER,
2017-01-15,20G60,800-899,COUNTRY PLACE,Theft,Apartment Parking Lot,1.0,23,800-899 COUNTRY PLACE,
2017-01-15,20G60,1000-1099,SH 6,Theft,Other Parking Lot,1.0,17,1000-1099 SH 6,
2017-01-15,19G10,9300-9399,WOODFAIR,AutoTheft,Apartment Parking Lot,1.0,22,9300-9399 WOODFAIR,
2017-01-15,20G40,11200-11299,OLYMPIA,Burglary,Apartment,1.0,19,11200-11299 OLYMPIA,
2017-01-15,19G10,9300-9399,WOODFAIR,Theft,Apartment,1.0,12,9300-9399 WOODFAIR,
2017-01-15,14D20,7700-7799,SCOTT,Aggravated Assault,"Road, Street, or Sidewalk",1.0,19,7700-7799 SCOTT,
2017-01-15,16E20,3700-3799,HEATHERBLOOM,Aggravated Assault,"Road, Street, or Sidewalk",1.0,2,3700-3799 HEATHERBLOOM,
2017-01-15,20G10,6500-6599,CORPORATE,Theft,Other Parking Lot,1.0,14,6500-6599 CORPORATE,
2017-01-15,6B10,400-499,LITTLE YORK,Theft,Strip Business Center Parking Lot,1.0,1,400-499 LITTLE YORK,
2017-01-15,20G10,9700-9799,MEADOWGLEN,Theft,Apartment Parking Lot,1.0,17,9700-9799 MEADOWGLEN,
2017-01-15,16E20,5000-5099,ANDERSON,Aggravated Assault,Residence or House,1.0,12,5000-5099 ANDERSON,
2017-01-15,10H60,3600-3699,OLD SPANISH,Aggravated Assault,Restaurant or Cafeteria Parking Lot,1.0,17,3600-3699 OLD SPANISH,
2017-01-15,11H10,2300-2399,WAYSIDE,Theft,Miscellaneous Business (Non-Specific),1.0,18,2300-2399 WAYSIDE,
2017-01-15,10H60,3600-3699,SOUTHMORE,Theft,Apartment Parking Lot,1.0,9,3600-3699 SOUTHMORE,
2017-01-15,16E20,13300-13399,ALMEDA,Theft,Bar or Night Club Parking Lot,1.0,9,13300-13399 ALMEDA,
2017-01-15,20G40,2300-2399,KIRKWOOD,Burglary,Grocery Store or Supermarket,1.0,9,2300-2399 KIRKWOOD,
2017-01-15,20G40,11900-11999,WALDEMAR,Theft,"Road, Street, or Sidewalk",1.0,9,11900-11999 WALDEMAR,
2017-01-15,14D20,3000-3099,CORKSIE,Robbery,"Road, Street, or Sidewalk",1.0,20,3000-3099 CORKSIE,
2017-01-15,14D20,4900-4999,WILMINGTON,Theft,Residence or House,1.0,18,4900-4999 WILMINGTON,
2017-01-15,20G40,12700-12799,BRIAR FOREST,Burglary,Apartment,1.0,12,12700-12799 BRIAR FOREST,
2017-01-15,10H60,4600-4699,SCOTT,Theft,Restaurant or Cafeteria Parking Lot,1.0,10,4600-4699 SCOTT,
2017-01-15,17E40,8200-8299,BELLFORT,Aggravated Assault,Bar or Night Club,1.0,5,8200-8299 BELLFORT,
